,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,legitimate
16642,0.9990001,0.9990001,0.001,0.002,6.277195,1
16643,1.007,1.007,0.002,0.005,6.280324,1
16644,0.997,0.997,0.004,0.013,0.00202528,1
16645,1.016,1.016,-0.008,0.017,6.282256,1
16646,0.983,0.983,-0.001,0.0,6.28226,1
16647,1.006,1.006,0.002,0.002,0.000881391,1
16648,1.01,1.01,-0.001,-0.002,0.000270177,1
16649,0.9820001,0.9820001,0.004,0.015,0.003364995,1
16650,0.9960001,0.9960001,-0.007,0.008,6.282902,1
16651,1.013,1.013,0.001,0.024,0.000575784,1
16652,1.001,1.001,0.001,-0.014,0.000964993,1
16653,1.0,1.0,-0.006,0.025,6.282246,1
16654,1.001,1.001,0.004,0.009000001,0.00287351,1
16655,0.998,0.998,-0.004,-0.006,0.000525693,1
16656,1.005,1.004,-0.003,0.015,6.282169,1
16657,1.002,1.002,0.005,0.035,0.003537782,1
16658,1.007,1.007,-0.015,0.024,6.281982,1
16659,0.988,0.988,0.004,0.021,0.002670004,1
16660,1.006,1.006,-0.003,-0.015,6.282705,1
16661,1.002,1.002,0.006,-0.004,0.001736777,1
16662,0.993,0.993,-0.001,0.002,6.282564,1
16663,1.005,1.005,0.003,0.017,0.000281522,1
16664,1.01,1.01,-0.009000001,-0.008,6.278228,1
16665,0.9960001,0.9960001,0.002,-0.006,6.282642,1
16666,1.004,1.004,-0.002,0.005,6.282216,1
16667,0.9950001,0.9950001,0.006,0.007,0.003672696,1
16668,1.004,1.004,-0.008,-0.003,6.282888,1
16669,1.006,1.006,0.005,0.007,0.002206969,1
16670,0.9960001,0.9960001,0.008,0.006,0.006188239,1
16671,0.997,0.997,-0.006,0.01,0.002933549,1
16672,1.002,1.002,-0.002,0.012,6.28279,1
16673,1.009,1.009,-0.004,-0.006,6.281081,1
16674,1.0,1.0,0.01,0.007,0.002286556,1
16675,1.0,1.0,-0.006,-0.003,6.279553,1
16676,0.998,0.998,-0.003,0.02,6.279647,1
16677,0.998,0.998,0.006,0.011,0.002757271,1
16678,1.009,1.009,-0.003,-0.006,6.282954,1
16679,0.9990001,0.9990001,0.003,-0.013,0.000594808,1
16680,0.994,0.994,0.004,0.015,0.003408104,1
16681,0.9960001,0.9960001,0.006,0.005,0.004177271,1
16682,1.005,1.005,-0.012,-0.007,6.278881,1
16683,0.998,0.998,0.004,-0.019,0.001179843,1
16684,1.009,1.009,-0.002,-0.012,0.000464258,1
16685,1.003,1.003,0.001,-0.005,0.00049131,1
16686,0.998,0.998,0.011,-0.01,0.004173257,1
16687,1.006,1.006,-0.013,-0.037,6.280273,1
16688,0.9990001,0.9990001,0.005,-0.006,0.0031669,1
16689,1.0,1.0,-0.005,-0.005,0.000757647,1
16690,1.004,1.004,-0.001,0.0,6.282759,1
16691,1.0,1.0,0.01,-0.01,0.004836307,1
16692,0.9900001,0.9900001,-0.005,-0.028,0.001663299,1
16693,0.997,0.997,0.001,0.001,0.000915251,1
16694,1.005,1.005,-0.007,0.003,6.281939,1
16695,0.9990001,0.9990001,-0.006,-0.031,6.279315,1
16696,1.001,1.001,0.001,-0.02,6.282198,1
16697,1.001,0.975,-0.23,-0.002,6.218463,1
16698,0.9900001,0.791,-0.596,0.026,5.771131,1
16699,0.9850001,0.5,-0.848,0.012,5.632948,1
16700,0.9820001,0.136,-0.9720001,-0.039,5.284762,1
16701,1.005,0.024,-1.005,-0.014,4.875613,1
16702,0.9960001,-0.002,-0.9960001,-0.008,4.842726,1
16703,0.9990001,0.0,-0.9990001,-0.003,4.743994,1
16704,1.004,0.007,-1.004,-0.023,4.734247,1
16705,1.001,-0.003,-1.001,-0.029,4.725291,1
16706,0.988,0.001,-0.988,-0.001,4.715895,1
16707,1.01,0.005,-1.01,0.028,4.716138,1
16708,0.994,-0.013,-0.994,0.013,4.704664,1
16709,1.003,-0.001,-1.003,-0.001,4.708229,1
16710,1.004,-0.001,-1.004,0.022,4.709164,1
16711,0.993,0.005,-0.993,0.009000001,4.715692,1
16712,1.007,0.0,-1.007,0.024,4.714888,1
16713,1.003,0.0,-1.003,-0.021,4.7136,1
16714,1.006,0.003,-1.006,-0.001,4.71465,1
16715,0.9950001,-0.004,-0.9950001,-0.006,4.713187,1
16716,1.0,0.004,-1.0,0.001,4.715289,1
16717,1.004,0.008,-1.004,-0.002,4.717104,1
16718,1.001,-0.003,-1.001,-0.025,4.713999,1
16719,0.9990001,0.0,-0.9990001,0.01,4.712991,1
16720,1.009,0.006,-1.009,0.034,4.714169,1
16721,0.997,-0.001,-0.997,-0.01,4.712452,1
16722,0.988,-0.012,-0.988,0.008,4.707534,1
16723,0.993,0.008,-0.993,-0.046,4.711781,1
16724,1.009,-0.002,-1.009,0.01,4.710923,1
16725,1.003,0.001,-1.003,0.053,4.711538,1
16726,1.005,-0.001,-1.005,0.005,4.711734,1
16727,0.9990001,-0.005,-0.9990001,-0.027,4.709112,1
16728,1.003,0.018,-1.003,-0.07,4.714181,1
16729,1.006,0.0,-1.006,-0.018,4.712839,1
16730,1.004,0.002,-1.004,-0.058,4.713283,1
16731,0.9850001,-0.002,-0.9850001,-0.14,4.711857,1
16732,1.001,0.006,-1.001,-0.028,4.716943,1
16733,1.006,0.006,-1.006,0.026,4.717237,1
16734,1.01,-0.004,-1.01,0.071,4.71038,1
16735,0.993,-0.006,-0.993,0.059,4.709001,1
16736,1.007,0.007,-1.007,0.03,4.712994,1
16737,0.998,-0.002,-0.998,0.027,4.710576,1
16738,0.9950001,-0.003,-0.9950001,0.06900001,4.710269,1
16739,1.014,0.003,-1.014,0.029,4.714172,1
16740,1.0,-0.001,-1.0,0.009000001,4.712831,1
16741,0.9990001,0.003,-0.9990001,0.008,4.713561,1
16742,0.9990001,0.0,-0.9990001,0.006,4.712698,1
16743,0.998,0.004,-0.998,0.028,4.713635,1
16744,1.012,-0.005,-1.012,0.006,4.710268,1
16745,0.993,0.006,-0.993,-0.002,4.715351,1
16746,1.002,-0.009000001,-1.002,0.011,4.712646,1
16747,1.004,0.003,-1.004,0.034,4.715094,1
16748,1.006,-0.009000001,-1.006,0.024,4.711941,1
16749,1.005,0.009000001,-1.005,0.01,4.716145,1
16750,0.9960001,0.006,-0.9960001,0.013,4.718059,1
16751,1.002,-0.008,-1.002,0.015,4.714995,1
16752,0.998,0.006,-0.998,0.001,4.717658,1
16753,1.0,-0.004,-1.0,-0.006,4.713883,1
16754,1.005,0.012,-1.005,-0.014,4.717383,1
16755,0.998,-0.004,-0.998,-0.002,4.709908,1
16756,1.002,-0.003,-1.002,0.004,4.7097,1
16757,0.9950001,0.009000001,-0.9950001,-0.01,4.717093,1
16758,1.004,-0.005,-1.004,-0.007,4.711331,1
16759,1.0,0.006,-1.0,-0.017,4.713099,1
16760,1.005,0.012,-1.005,0.009000001,4.721825,1
16761,0.9910001,-0.005,-0.9910001,-0.002,4.718166,1
16762,1.004,0.003,-1.004,-0.029,4.716481,1
16763,1.0,-0.012,-1.0,-0.025,4.705075,1
16764,0.993,-0.002,-0.993,-0.013,4.706234,1
16765,1.011,0.014,-1.01,-0.003,4.721872,1
16766,0.993,-0.003,-0.993,-0.006,4.71782,1
16767,1.005,0.004,-1.005,-0.053,4.717261,1
16768,1.006,-0.003,-1.006,-0.016,4.711538,1
16769,0.9990001,0.012,-0.9990001,-0.027,4.714558,1
16770,1.001,0.002,-1.001,-0.031,4.71453,1
16771,0.9900001,0.003,-0.9900001,-0.031,4.71518,1
16772,0.998,-0.005,-0.998,-0.039,4.712959,1
16773,1.0,-0.009000001,-1.0,-0.013,4.705746,1
16774,1.001,0.006,-1.001,-0.03,4.708855,1
16775,1.009,0.014,-1.009,-0.037,4.71903,1
16776,0.984,-0.001,-0.984,-0.014,4.713976,1
16777,0.961,0.001,-0.961,-0.025,4.713954,1
16778,0.9480001,-0.001,-0.9480001,-0.007,4.712165,1
16779,0.9260001,0.003,-0.9260001,0.0,4.713041,1
16780,0.9020001,0.001,-0.9020001,-0.011,4.713062,1
16781,0.887,-0.009000001,-0.887,0.0,4.705091,1
16782,0.8710001,-0.005,-0.8700001,-0.012,4.7055,1
16783,0.851,0.011,-0.851,0.004,4.720302,1
16784,0.8330001,0.005,-0.8330001,-0.008,4.719571,1
16785,0.7960001,-0.007,-0.7960001,-0.006,4.714326,1
16786,0.79,0.001,-0.79,0.002,4.713655,1
16787,0.7730001,0.001,-0.7730001,0.013,4.713693,1
16788,0.747,-0.001,-0.747,-0.009000001,4.712124,1
16789,0.729,0.002,-0.729,-0.006,4.713451,1
16790,0.703,0.01,-0.703,-0.021,4.716769,1
16791,0.689,0.001,-0.689,0.003,4.714136,1
16792,0.671,0.001,-0.671,-0.018,4.713902,1
16793,0.652,0.002,-0.652,-0.033,4.714523,1
16794,0.619,-0.002,-0.619,-0.01,4.710363,1
16795,0.612,0.0,-0.612,0.005,4.710683,1
16796,0.582,0.003,-0.582,0.035,4.715615,1
16797,0.573,-0.004,-0.573,0.008,4.712355,1
16798,0.544,0.002,-0.544,-0.018,4.714169,1
16799,0.532,0.002,-0.532,0.002,4.715837,1
16800,0.5100001,0.009000001,-0.5100001,0.009000001,4.718711,1
16801,0.481,0.001,-0.481,-0.013,4.715056,1
16802,0.469,-0.009000001,-0.469,-0.054,4.705501,1
16803,0.436,0.002,-0.436,-0.071,4.709101,1
16804,0.427,0.01,-0.427,-0.005,4.729506,1
16805,0.41,-0.007,-0.41,0.003,4.721869,1
16806,0.39,0.004,-0.39,-0.028,4.722959,1
16807,0.36,-0.007,-0.36,-0.031,4.705343,1
16808,0.343,0.005,-0.343,-0.041,4.70985,1
16809,0.329,0.001,-0.329,0.008,4.714238,1
16810,0.313,0.0,-0.313,0.008,4.713892,1
16811,0.283,0.002,-0.283,0.027,4.715809,1
16812,0.273,-0.007,-0.273,0.019,4.694482,1
16813,0.245,0.007,-0.244,0.006,4.702672,1
16814,0.234,0.012,-0.234,0.014,4.747106,1
16815,0.205,-0.003,-0.205,-0.015,4.732353,1
16816,0.187,0.0,-0.187,-0.043,4.732353,1
16817,0.167,0.004,-0.167,-0.006,4.736252,1
16818,0.146,0.003,-0.146,-0.011,4.736252,1
16819,0.124,0.004,-0.124,-0.023,4.736252,1
16820,0.103,-0.005,-0.103,-0.014,4.736252,1
16821,0.08400001,-0.001,-0.08400001,0.006,4.736252,1
16822,0.075,0.012,-0.074,0.016,4.736252,1
16823,0.047,-0.004,-0.046,0.022,4.736252,1
16824,0.028,-0.007,-0.027,0.017,4.736252,1
16825,0.017,0.015,-0.008,-0.003,4.736252,1
16826,0.016,-0.015,0.006,0.014,4.736252,1
16827,0.018,0.014,-0.01,0.011,4.736252,1
16828,0.006,-0.006,0.002,0.004,4.736252,1
16829,0.002,-0.001,-0.002,-0.017,4.736252,1
16830,0.003,0.0,-0.003,0.0,4.736252,1
16831,0.005,0.0,-0.005,0.02,4.736252,1
16832,0.012,0.01,0.007,0.035,4.736252,1
16833,0.006,0.005,-0.003,0.025,4.736252,1
16834,0.011,-0.011,0.004,0.004,4.736252,1
16835,0.016,0.011,-0.012,0.015,4.736252,1
16836,0.009000001,-0.009000001,0.003,0.021,4.736252,1
16837,0.014,0.013,-0.003,0.005,4.736252,1
16838,0.007,-0.007,0.001,0.005,4.736252,1
16839,0.003,-0.001,0.002,-0.003,4.736252,1
16840,0.004,-0.002,0.004,0.025,4.736252,1
16841,0.008,-0.005,-0.006,0.014,4.736252,1
16842,0.007,0.006,0.004,-0.024,4.736252,1
16843,0.008,0.004,-0.007,-0.013,4.736252,1
16844,0.012,0.012,0.001,-0.042,4.736252,1
16845,0.013,0.013,0.001,-0.023,4.736252,1
16846,0.012,-0.012,0.001,-0.006,4.736252,1
16847,0.01,0.005,-0.008,-0.053,4.736252,1
16848,0.007,0.006,0.003,-0.014,4.736252,1
16849,0.003,0.003,0.001,0.021,4.736252,1
16850,0.417,-0.401,0.115,0.054,4.736252,1
16851,1.002,-1.002,0.007,-0.024,3.137642,1
16852,0.998,-0.997,0.005,-0.057,3.137171,1
16853,0.998,-0.998,0.008,-0.06900001,3.135269,1
16854,1.005,-1.005,-0.003,-0.015,3.141839,1
16855,1.005,-1.005,-0.004,0.016,3.142662,1
16856,0.992,-0.992,-0.006,0.037,3.146222,1
16857,0.994,-0.994,-0.008,0.018,3.147684,1
16858,0.9950001,-0.9950001,-0.005,0.006,3.147336,1
16859,1.005,-1.005,0.001,0.056,3.141991,1
16860,0.994,-0.994,-0.003,0.07300001,3.142582,1
16861,1.004,-1.004,-0.009000001,0.0,3.147578,1
16862,0.9990001,-0.9990001,0.004,-0.007,3.142203,1
16863,0.994,-0.994,-0.004,-0.02,3.143291,1
16864,1.001,-1.001,0.007,-0.015,3.137022,1
16865,0.987,-0.987,0.002,-0.031,3.137941,1
16866,1.006,-1.006,-0.001,-0.058,3.14028,1
16867,0.997,-0.997,0.004,-0.009000001,3.138766,1
16868,1.008,-1.008,-0.005,-0.003,3.140847,1
16869,0.992,-0.992,-0.009000001,0.009000001,3.147678,1
16870,1.0,-1.0,0.008,-0.044,3.142604,1
16871,1.003,-1.003,0.01,-0.093,3.138031,1
16872,0.9910001,-0.9910001,0.0,0.003,3.140915,1
16873,1.001,-1.001,-0.034,0.028,3.150624,1
16874,0.987,-0.987,0.021,0.039,3.1312,1
16875,1.009,-1.009,-0.006,0.007,3.139304,1
16876,1.003,-1.003,-0.02,0.03,3.146663,1
16877,0.997,-0.997,0.019,0.016,3.129003,1
16878,1.004,-1.004,0.01,0.019,3.129888,1
16879,0.997,-0.997,-0.015,0.006,3.144994,1
16880,0.998,-0.998,0.009000001,0.023,3.137002,1
16881,1.01,-1.01,-0.008,0.04,3.140507,1
16882,0.988,-0.988,-0.012,0.013,3.149983,1
16883,1.0,-1.0,0.016,0.039,3.141835,1
16884,0.998,-0.998,-0.013,0.039,3.147749,1
16885,0.994,-0.994,0.001,-0.001,3.142291,1
16886,1.004,-1.004,-0.024,0.019,3.148253,1
16887,1.001,-1.001,0.016,0.011,3.132341,1
16888,1.0,-1.0,-0.004,0.028,3.137795,1
16889,1.003,-1.003,-0.005,0.014,3.141304,1
16890,0.998,-0.998,0.004,0.024,3.138723,1
16891,0.998,-0.998,0.0,0.011,3.139634,1
16892,0.997,-0.997,-0.002,0.016,3.142044,1
16893,1.005,-1.005,-0.014,0.016,3.14976,1
16894,1.011,-1.011,0.018,0.01,3.142554,1
16895,0.992,-0.992,-0.01,0.019,3.14972,1
16896,0.992,-0.992,-0.004,0.022,3.148406,1
16897,1.002,-1.002,-0.005,-0.005,3.147417,1
16898,0.998,-0.998,0.008,0.009000001,3.138426,1
16899,0.992,-0.992,-0.004,0.015,3.140365,1
16900,0.998,-0.998,-0.001,0.009000001,3.141883,1
16901,1.004,-1.004,-0.001,0.003,3.142107,1
16902,1.007,-1.007,-0.005,-0.008,3.143951,1
16903,1.0,-1.0,0.004,-0.007,3.139411,1
16904,0.9900001,-0.9900001,-0.005,-0.002,3.141338,1
16905,0.998,-0.998,0.001,-0.009000001,3.140667,1
16906,0.9990001,-0.9990001,-0.002,0.006,3.141876,1
16907,1.0,-1.0,0.002,0.012,3.141102,1
16908,1.003,-1.003,0.009000001,-0.011,3.135168,1
16909,0.989,-0.989,-0.003,0.001,3.13754,1
16910,1.011,-1.011,-0.009000001,-0.006,3.145733,1
16911,0.9900001,-0.9900001,-0.002,-0.019,3.144434,1
16912,0.994,-0.994,0.003,-0.003,3.142737,1
16913,1.004,-1.004,0.004,-0.003,3.139327,1
16914,0.992,-0.992,-0.009000001,-0.009000001,3.143052,1
16915,1.006,-1.006,0.007,-0.012,3.138972,1
16916,0.992,-0.992,-0.003,0.0,3.142826,1
16917,1.009,-1.009,0.007,0.006,3.140736,1
16918,0.9900001,-0.9900001,0.001,-0.011,3.140964,1
16919,1.006,-1.006,-0.007,-0.024,3.144117,1
16920,0.992,-0.992,0.003,-0.049,3.141811,1
16921,0.998,-0.998,0.007,-0.004,3.136675,1
16922,1.01,-1.01,-0.004,-0.018,3.139183,1
16923,0.9860001,-0.9860001,0.002,-0.018,3.139739,1
16924,1.003,-1.003,-0.002,-0.023,3.141874,1
16925,0.987,-0.987,-0.006,-0.036,3.143653,1
16926,1.012,-1.012,0.01,0.012,3.134902,1
16927,0.9950001,-0.9950001,-0.005,0.003,3.138098,1
16928,1.002,-1.002,-0.002,-0.02,3.141412,1
16929,0.9950001,-0.9950001,0.004,-0.01,3.138945,1
16930,1.003,-1.003,0.0,-0.023,3.139777,1
16931,0.9960001,-0.9960001,0.0,0.007,3.1412,1
16932,1.003,-1.003,-0.006,-0.006,3.143274,1
16933,0.989,-0.989,0.016,-0.027,3.135619,1
16934,1.005,-1.005,-0.005,0.005,3.143322,1
16935,1.003,-1.003,0.001,-0.024,3.142587,1
16936,0.9950001,-0.9950001,0.001,-0.033,3.140855,1
16937,0.9950001,-0.9950001,-0.016,-0.005,3.148085,1
16938,0.9900001,-0.9900001,0.013,-0.006,3.140844,1
16939,1.013,-1.013,-0.002,0.015,3.142593,1
16940,0.987,-0.987,-0.006,0.019,3.143721,1
16941,1.004,-1.004,-0.002,-0.027,3.143686,1
16942,0.997,-0.997,-0.005,0.001,3.145326,1
16943,0.9950001,-0.9950001,0.008,-0.022,3.141835,1
16944,0.988,-0.9710001,0.181,-0.008,3.003494,1
16945,0.998,-0.8290001,0.555,-0.026,2.868161,1
16946,0.987,-0.546,0.822,-0.047,2.517243,1
16947,0.988,-0.183,0.9710001,-0.035,1.97365,1
16948,1.003,-0.015,1.003,-0.034,1.896718,1
16949,0.9960001,0.006,0.9960001,-0.007,1.634841,1
16950,0.9960001,0.002,0.9960001,-0.041,1.615894,1
16951,1.005,-0.011,1.005,-0.045,1.600811,1
16952,0.9910001,0.015,0.9910001,-0.018,1.566224,1
16953,1.01,0.009000001,1.01,0.004,1.565358,1
16954,0.992,-0.004,0.992,-0.01,1.572466,1
16955,1.005,-0.003,1.005,-0.001,1.573039,1
16956,0.994,-0.002,0.994,-0.008,1.573061,1
16957,1.013,0.004,1.013,0.0,1.567872,1
16958,0.9950001,-0.004,0.9950001,0.017,1.569439,1
16959,0.9860001,0.003,0.9860001,-0.007,1.568704,1
16960,1.006,0.0,1.006,-0.024,1.570342,1
16961,1.009,0.021,1.009,-0.021,1.565624,1
16962,0.9910001,-0.003,0.9910001,-0.004,1.572258,1
16963,1.008,-0.001,1.008,-0.029,1.57224,1
16964,0.998,0.014,0.998,-0.061,1.564989,1
16965,0.9960001,-0.004,0.9960001,-0.024,1.572064,1
16966,0.989,0.01,0.989,-0.019,1.569627,1
16967,1.016,-0.01,1.016,-0.035,1.578081,1
16968,0.9990001,0.005,0.9990001,-0.023,1.573673,1
16969,0.994,0.006,0.994,-0.055,1.570521,1
16970,1.006,-0.001,1.006,0.0,1.571734,1
16971,1.011,0.005,1.011,-0.002,1.570417,1
16972,0.997,0.0,0.997,-0.028,1.570454,1
16973,0.992,0.004,0.992,-0.027,1.568332,1
16974,1.013,0.012,1.013,-0.037,1.565868,1
16975,1.003,-0.008,1.003,-0.003,1.576432,1
16976,0.9950001,0.003,0.9950001,-0.019,1.574402,1
16977,0.992,0.005,0.992,-0.027,1.569637,1
16978,1.003,-0.006,1.003,-0.03,1.57507,1
16979,1.009,-0.001,1.009,-0.039,1.574315,1
16980,1.008,0.003,1.008,0.014,1.56899,1
16981,0.9910001,0.009000001,0.9910001,-0.026,1.567029,1
16982,1.002,-0.005,1.002,-0.067,1.57103,1
16983,0.9950001,0.0,0.9950001,-0.012,1.571092,1
16984,1.005,0.006,1.005,-0.019,1.5698,1
16985,0.997,0.0,0.997,-0.009000001,1.570624,1
16986,0.993,-0.009000001,0.993,-0.043,1.574437,1
16987,1.011,0.018,1.01,-0.049,1.567418,1
16988,1.005,-0.003,1.005,0.011,1.572622,1
16989,0.9960001,-0.004,0.9960001,-0.033,1.573118,1
16990,0.9960001,0.019,0.9960001,-0.019,1.55981,1
16991,1.008,-0.015,1.008,-0.013,1.57594,1
16992,0.9860001,0.001,0.9860001,-0.04,1.57457,1
16993,1.009,0.006,1.009,0.001,1.566946,1
16994,0.9960001,0.006,0.9960001,0.003,1.566501,1
16995,1.0,0.0,1.0,-0.03,1.568489,1
16996,1.007,-0.01,1.007,0.011,1.577777,1
16997,0.988,-0.016,0.988,-0.018,1.579389,1
16998,1.006,0.008,1.006,-0.006,1.566339,1
16999,0.9910001,0.012,0.9910001,-0.024,1.563893,1
17000,1.009,-0.001,1.009,-0.028,1.566835,1
17001,0.9950001,0.008,0.9950001,-0.017,1.563907,1
17002,1.007,-0.012,1.006,-0.012,1.568189,1
17003,0.9990001,0.007,0.9990001,-0.016,1.565084,1
17004,1.004,0.0,1.004,0.003,1.567998,1
17005,0.998,-0.003,0.998,0.014,1.569409,1
17006,0.9900001,-0.009000001,0.9900001,0.029,1.577414,1
17007,0.998,0.002,0.998,0.011,1.575361,1
17008,0.9990001,0.009000001,0.998,-0.008,1.567614,1
17009,1.008,-0.013,1.007,0.022,1.579213,1
17010,0.9900001,0.006,0.9900001,0.003,1.576154,1
17011,1.0,-0.006,1.0,0.019,1.57634,1
17012,1.008,-0.003,1.008,0.0,1.575736,1
17013,1.0,-0.003,1.0,-0.035,1.574898,1
17014,0.9900001,0.01,0.9900001,0.022,1.564511,1
17015,0.987,-0.005,0.987,0.04,1.566972,1
17016,1.007,0.004,1.007,0.044,1.566559,1
17017,0.9950001,-0.013,0.9950001,0.018,1.573373,1
17018,0.9990001,0.008,0.9990001,0.026,1.569776,1
17019,0.989,0.003,0.989,0.01,1.568386,1
17020,1.007,-0.012,1.007,0.019,1.57174,1
17021,1.008,0.014,1.008,0.023,1.562437,1
17022,0.994,-0.006,0.994,0.002,1.570841,1
17023,0.997,0.012,0.9960001,0.005,1.567387,1
17024,0.997,0.006,0.997,0.008,1.565344,1
17025,0.998,-0.001,0.998,0.003,1.567212,1
17026,1.0,-0.007,1.0,-0.009000001,1.572494,1
17027,0.994,0.004,0.994,-0.002,1.568539,1
17028,0.994,-0.004,0.994,0.009000001,1.569925,1
17029,1.007,-0.001,1.007,0.003,1.571515,1
17030,1.005,0.002,1.005,-0.005,1.570652,1
17031,0.9950001,0.009000001,0.9950001,-0.021,1.567022,1
17032,1.006,0.001,1.006,-0.011,1.56935,1
17033,0.998,0.007,0.998,-0.012,1.568201,1
17034,1.003,-0.012,1.003,-0.021,1.578652,1
17035,1.004,0.006,1.004,-0.005,1.572005,1
17036,0.9960001,-0.002,0.9960001,-0.013,1.572164,1
17037,1.002,0.002,1.002,0.011,1.569275,1
17038,1.0,-0.009000001,0.9990001,0.005,1.571825,1
17039,1.0,0.007,1.0,-0.004,1.567001,1
17040,1.005,-0.009000001,1.005,0.011,1.575322,1
17041,0.994,-0.001,0.994,-0.013,1.574454,1
17042,1.008,0.008,1.008,0.005,1.565313,1
17043,0.992,-0.001,0.992,-0.009000001,1.567116,1
17044,1.006,-0.002,1.006,-0.043,1.569645,1
17045,0.997,-0.004,0.997,-0.019,1.573733,1
17046,1.002,-0.005,1.002,-0.031,1.574077,1
17047,1.006,0.004,1.006,0.002,1.568427,1
17048,0.993,0.21,0.9710001,-0.02,1.496957,1
17049,0.9950001,0.564,0.8200001,-0.022,1.299202,1
17050,0.994,0.846,0.522,-0.03,0.7336344,1
17051,0.984,0.969,0.172,-0.02,0.5692798,1
17052,1.005,1.005,0.013,0.008,0.2018276,1
17053,0.994,0.994,0.0,-0.038,0.09019582,1
17054,1.013,1.013,-0.002,-0.042,0.06135652,1
17055,0.997,0.997,0.005,-0.013,0.0202521,1
17056,0.992,0.992,0.004,-0.024,0.01543866,1
17057,1.005,1.005,-0.007,-0.028,0.003450167,1
17058,0.997,0.997,0.012,-0.003,0.008946558,1
17059,1.01,1.01,-0.01,-0.015,0.004087212,1
17060,0.997,0.997,0.013,-0.013,0.01048,1
17061,1.005,1.005,-0.001,-0.007,0.00630186,1
17062,1.001,1.001,-0.003,-0.021,0.002514321,1
17063,1.007,1.007,-0.006,-0.022,6.279655,1
17064,1.005,1.005,-0.005,-0.019,6.279404,1
17065,1.001,1.001,0.018,0.001,0.01134883,1
17066,0.997,0.997,-0.006,-0.017,0.003337418,1
17067,1.014,1.014,0.001,-0.017,0.002461787,1
17068,0.9960001,0.9960001,0.004,0.003,0.003778812,1
17069,1.001,1.001,0.003,-0.019,0.003418925,1
17070,1.001,1.001,0.005,-0.003,0.00429892,1
17071,0.9960001,0.9960001,-0.007,-0.025,6.280334,1
17072,1.008,1.008,0.005,-0.029,6.282345,1
17073,0.992,0.992,0.002,-0.007,0.000912284,1
17074,0.998,0.998,0.011,-0.009000001,0.004135907,1
17075,0.9990001,0.9990001,-0.002,-0.02,0.001099557,1
17076,1.009,1.009,-0.007,-0.002,6.278885,1
17077,0.997,0.997,-0.003,-0.004,6.279132,1
17078,0.998,0.998,0.006,-0.013,0.00316882,1
17079,1.004,1.004,-0.001,-0.017,0.001622283,1
17080,1.0,1.0,0.0,-0.037,0.000905128,1
17081,0.998,0.998,0.01,0.002,0.007184124,1
17082,1.004,1.004,0.003,0.006,0.006015626,1
17083,0.9960001,0.9960001,-0.012,-0.018,6.277283,1
17084,1.003,1.003,0.003,-0.019,6.282444,1
17085,1.007,1.007,0.01,-0.019,0.002415885,1
17086,1.0,1.0,-0.003,-0.003,6.28189,1
17087,1.0,1.0,-0.008,-0.017,6.279988,1
17088,1.003,1.003,0.006,-0.016,0.001562768,1
17089,0.997,0.997,0.006,-0.001,0.004802099,1
17090,1.003,1.002,0.006,-0.011,0.005234068,1
17091,0.9990001,0.9990001,-0.01,0.016,6.277324,1
17092,1.008,1.008,0.006,-0.006,6.281601,1
17093,1.001,1.001,-0.003,-0.02,6.280986,1
17094,0.998,0.998,0.0,-0.002,6.282497,1
17095,0.994,0.994,0.003,0.003,0.00012322,1
17096,1.012,1.012,-0.01,0.008,6.276547,1
17097,0.998,0.998,-0.002,-0.015,6.278583,1
17098,1.011,1.011,0.007,-0.025,6.28259,1
17099,0.9990001,0.9990001,0.006,0.001,0.004222998,1
17100,1.012,1.012,-0.007,-0.007,0.000972498,1
17101,0.9850001,0.9850001,-0.003,-0.022,6.282091,1
17102,1.007,1.007,0.005,-0.018,0.002415885,1
17103,1.003,1.003,-0.002,-0.029,0.001159771,1
17104,0.9860001,0.9860001,0.01,0.003,0.007967602,1
17105,1.0,1.0,-0.007,-0.023,0.003125885,1
17106,1.022,1.022,0.002,-0.027,0.002664769,1
17107,0.9950001,0.9950001,0.0,-0.041,0.000543147,1
17108,1.003,1.003,-0.003,-0.016,6.282733,1
17109,0.997,0.997,0.009000001,-0.015,0.00606275,1
17110,1.005,1.005,-0.002,-0.051,0.002948559,1
17111,1.007,1.007,-0.001,-0.05,0.001248259,1
17112,0.997,0.997,0.006,0.009000001,0.004428249,1
17113,1.014,1.013,-0.012,-0.019,6.283107,1
17114,0.988,0.988,0.006,0.007,0.003832568,1
17115,1.004,1.004,-0.006,-0.032,6.281876,1
17116,1.006,1.006,0.011,-0.037,0.00288119,1
17117,0.994,0.994,-0.005,-0.011,6.280448,1
17118,1.009,1.009,0.004,-0.006,6.282619,1
17119,1.002,1.002,-0.007,-0.036,6.278972,1
17120,0.9990001,0.9990001,0.003,-0.016,0.000697259,1
17121,1.008,1.008,0.0,-0.006,0.000543845,1
17122,0.992,0.992,0.004,0.004,0.003285233,1
17123,1.007,1.007,-0.007,-0.018,6.283177,1
17124,1.005,1.005,0.006,-0.029,0.002711893,1
17125,1.0,1.0,0.002,0.0,0.002008525,1
17126,0.992,0.992,0.0,0.024,0.001446354,1
17127,1.0,1.0,-0.006,0.025,6.279328,1
17128,1.007,1.007,-0.012,0.021,6.275842,1
